county_fips,YEAR,SEX,AGE,unemployed,med_inc,pop
17019,2011,1.516931216931217,41.72962962962963,5.502645502645502,18000.0,169631.0
17019,2015,1.5028801843317972,41.755760368663594,1.8433179723502304,20000.0,174384.0
17019,2019,1.506545247581104,43.16903813318156,2.1627774615822424,24000.0,178087.0
17031,2007,1.5326433121019107,45.23982661004954,4.912715263033735,22500.0,4186711.0
17031,2011,1.531668455844963,45.83561218147918,7.763150460477992,20000.0,4203190.0
17031,2015,1.526887469398092,46.22151560345555,4.741536989616455,23300.0,4254766.0
17031,2019,1.5231922808649152,47.493954894210646,3.19111834457103,30000.0,4221483.0
17037,2015,1.5029036004645762,44.82346109175378,4.413472706155633,24004.0,85941.0
17037,2019,1.503901895206243,46.2876254180602,3.121516164994426,30000.0,85158.0
17043,2007,1.5179382735390883,45.67538774870751,3.1803227322575593,30000.0,734976.0
17043,2011,1.5263066504601492,47.17277305087689,5.7822538635179725,27000.0,738583.0
17043,2015,1.5185135677048522,47.463841732388715,3.194760058815666,30000.0,756083.0
17043,2019,1.5176002055498459,48.817831449126416,1.9270298047276466,39200.0,754177.0
17089,2015,1.5068722762319813,46.22326516929266,3.754609453570231,26100.0,413454.0
17089,2019,1.5085945399393326,48.43073811931244,2.3592854735422986,31500.0,424903.0
17091,2007,1.5142576204523108,46.561455260570305,3.44149459193707,20000.0,85996.0
17091,2011,1.4986123959296946,47.45050878815911,5.920444033302498,18700.0,90386.0
17091,2015,1.501446480231437,48.54387656702025,3.664416586306654,20000.0,89607.0
17091,2019,1.5167844522968197,48.70406360424028,2.2968197879858656,25000.0,89697.0
17097,2007,1.5095905569900405,44.80265584655109,3.707119144227222,30000.0,547426.0
17097,2011,1.512753774076002,45.755856324830816,6.524379663369773,25000.0,552199.0
17097,2015,1.514538093485462,47.281192491718805,3.790945896209054,30000.0,562499.0
17097,2019,1.512392039053699,49.115846789335336,2.5535110777318812,36000.0,562512.0
17099,2007,1.5204819277108435,49.29638554216867,4.417670682730924,21004.0,91695.0
17099,2011,1.508029197080292,49.57956204379562,5.547445255474453,20000.0,92957.0
17099,2015,1.4856477889837083,49.332816136539954,3.491078355314197,23200.0,91288.0
17099,2019,1.4973821989528795,50.482423335826475,2.9169783096484667,27200.0,90209.0
17111,2015,1.5044722719141324,47.022808586762075,2.6833631484794274,30000.0,246729.0
17111,2019,1.4983221476510067,48.8880033557047,2.6426174496644297,35600.0,250014.0
17113,2007,1.5389740173217854,44.05396402398401,3.1312458361092603,23600.0,133018.0
17113,2011,1.5298416565164434,43.850791717417785,3.714981729598051,23450.0,139210.0
17113,2015,1.4984247006931317,44.60617517328292,2.6465028355387523,27000.0,142450.0
17113,2019,1.4975520195838434,45.260709914320685,1.8971848225214198,30000.0,140971.0
17115,2007,1.5274930102516309,47.85274930102516,3.4482758620689653,21000.0,87622.0
17115,2011,1.51931330472103,48.78025751072961,6.266094420600858,21400.0,90298.0
17115,2015,1.5074487895716946,49.50931098696462,3.35195530726257,21000.0,89116.0
17115,2019,1.5266544117647058,51.829963235294116,2.297794117647059,30000.0,84689.0
17119,2015,1.541193882585101,48.32412432165762,3.6013813517513564,24000.0,218458.0
17119,2019,1.5172759138708063,49.25037556334502,1.9529293940911365,30000.0,216049.0
17143,2015,1.5049875311720697,47.93079800498753,4.114713216957606,24000.0,149883.0
17143,2019,1.512788521522146,48.587648159700564,3.3063006862133504,26000.0,144005.0
17161,2015,1.5206677265500794,50.067567567567565,3.5771065182829886,24000.0,118629.0
17161,2019,1.5161775771256585,51.20240782543266,2.3325808878856282,28020.0,115748.0
17163,2015,1.5387387387387388,49.369369369369366,4.624624624624625,24000.0,211171.0
17163,2019,1.527127003699137,49.94574599260173,2.527743526510481,26400.0,210474.0
17167,2015,1.5289658906334596,47.77639415268002,3.086085544125609,26000.0,161838.0
17167,2019,1.536338028169014,51.53746478873239,2.591549295774648,34000.0,159190.0
17179,2007,1.5144766146993318,47.38604305864885,3.11804008908686,24500.0,105523.0
17179,2011,1.5139412207987943,49.65109269027882,3.6925395629238884,23900.0,109712.0
17179,2015,1.5073051948051948,48.47727272727273,2.1103896103896105,26140.0,108885.0
17179,2019,1.504566210045662,50.99847792998478,2.207001522070015,30000.0,107284.0
17197,2015,1.5113589425857084,46.88992152003304,3.717472118959108,27000.0,540840.0
17197,2019,1.5085579382254575,47.95022624434389,2.0460358056265986,32230.0,553735.0
18000,2007,1.5165990876837303,46.86768246325393,3.6302584896097314,21000.0,2793286.0
18000,2011,1.5131433144545678,47.73805712878601,5.1372814577690225,19300.0,2885980.0
18000,2015,1.5149097668654636,48.93412593912168,2.796065370614205,22000.0,2238571.0
18000,2019,1.5090063044130893,49.753227259081356,1.8688081657160012,26400.0,2273481.0
18003,2007,1.5279411764705881,45.564338235294116,3.566176470588235,23000.0,272828.0
18003,2011,1.522562866000689,46.177402686875645,7.165001722356183,20000.0,279141.0
18003,2015,1.518569940992711,47.77438389448108,3.4015966678236724,24000.0,288386.0
18003,2019,1.5220564900031737,47.6759758806728,2.348460806093304,27200.0,298501.0
18019,2015,1.51335656213705,50.419279907084785,3.1358885017421603,25400.0,92501.0
18019,2019,1.4959816303099884,49.785304247990815,2.525832376578645,28000.0,96011.0
18035,2007,1.5197238658777121,45.468441814595664,5.325443786982249,17950.0,94394.0
18035,2011,1.5528978840846366,45.67801287948482,6.071757129714812,15800.0,99032.0
18035,2015,1.531853281853282,44.946911196911195,4.1505791505791505,14400.0,97739.0
18035,2019,1.5209003215434083,45.11361200428725,3.322615219721329,20000.0,97508.0
18039,2007,1.5236686390532543,45.41863905325444,4.807692307692308,20600.0,150331.0
18039,2011,1.5355575065847233,46.832309043020196,6.4969271290605795,18300.0,150940.0
18039,2015,1.5238095238095237,47.83968253968254,2.5396825396825395,21605.0,156491.0
18039,2019,1.5107361963190185,49.841257668711656,1.763803680981595,28050.0,159082.0
18063,2015,1.5061590145576709,46.74356103023516,2.127659574468085,31800.0,124350.0
18063,2019,1.5124045801526718,47.840648854961835,1.717557251908397,35000.0,135827.0
18081,2007,1.5150093808630394,44.95497185741088,2.1575984990619137,24000.0,106837.0
